feature,attribution,abs_attribution
loan_purpose,-0.0045860833,0.0045860833
business_or_commercial_purpose,0.00171283,0.00171283
manufactured_home_land_property_interest,-0.0013499431,0.0013499431
reverse_mortgage,0.0008347388,0.0008347388
conforming_loan_limit,-0.0006739535,0.0006739535
negative_amortization,0.0006312246,0.0006312246
initially_payable_to_institution,-0.0005959423,0.0005959423
other_nonamortizing_features,-0.0005104106,0.0005104106
preapproval,-0.00032343305,0.00032343305
manufactured_home_secured_property_type,0.00027899162,0.00027899162
open_end_line_of_credit,9.871433e-05,9.871433e-05
interest_only_payment,6.850911e-05,6.850911e-05
balloon_payment,-2.8836557e-06,2.8836557e-06
loan_type,-0.0,0.0
construction_method,-0.0,0.0
occupancy_type,-0.0,0.0
lien_status,0.0,0.0
action_taken,-0.0,0.0
